gcyEUr4DXcbjnGRAWFtfAQ,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.0
vhxFLqRok6r-D_aQz0s-JQ,nMHhuYan8e3cONo3PornJA,4,4.04347826087,3.625
0bNXP9quoJEgyVZu9ipGgQ,nMHhuYan8e3cONo3PornJA,1,4.04347826087,3.24615384615
8WQubmP7G0NM3IyzyMnCEA,nMHhuYan8e3cONo3PornJA,5,4.04347826087,3.66666666667
JgDkCER12uiv4lbpmkZ9VA,nMHhuYan8e3cONo3PornJA,5,4.04347826087,3.56164383562
4ozupHULqGyO42s3zNUzOQ,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.25974025974
6kmu0mYbdpMIOZ6Y0eVsxg,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.09090909091
0qIsBt4EzBDCKrIviV55Ew,nMHhuYan8e3cONo3PornJA,4,4.04347826087,4.0
UuwjD6MZf6Z6QlNphiXRjA,nMHhuYan8e3cONo3PornJA,3,4.04347826087,4.03448275862
f1-pIw_p0ifzu03TXjPRiw,nMHhuYan8e3cONo3PornJA,4,4.04347826087,3.77777777778
thdVzCfKx-DV0zYWqId3pw,nMHhuYan8e3cONo3PornJA,4,4.04347826087,4.10638297872
8JC-Yb3UDUv2FUl5ym1nVg,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.47826086957
xdWsnbaTEfBMVHttqZDHxg,nMHhuYan8e3cONo3PornJA,3,4.04347826087,3.75
pv82zTlB5Txsu2Pusu__FA,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.38095238095
usQTOj7LQ9v0Fl98gRa3Iw,nMHhuYan8e3cONo3PornJA,4,4.04347826087,3.70588235294
uZbTb-u-GVjTa2gtQfry5g,nMHhuYan8e3cONo3PornJA,4,4.04347826087,3.77777777778
p7dvahRPZIWL7T6pFA_0dg,nMHhuYan8e3cONo3PornJA,5,4.04347826087,3.16666666667
VPXgY9lGJF3XC4ZpusxNuA,nMHhuYan8e3cONo3PornJA,4,4.04347826087,3.75
Iycf9KNRhxvR187Qu2zZHg,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.2972972973
PShy2RYNadDUhJf4ErOJ7w,nMHhuYan8e3cONo3PornJA,2,4.04347826087,3.62962962963
8p4at4zdzCpueAmSBaorZA,nMHhuYan8e3cONo3PornJA,5,4.04347826087,4.26086956522
bX5mIrDlyD8ZabvF_An7FA,nMHhuYan8e3cONo3PornJA,3,4.04347826087,3.9
rLtl8ZkDX5vH5nAx9C3q5Q,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.70967741935
C6IOtaaYdLIT5fWd7ZYIuA,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,4.0
7cR92zkDv4W3kqzii6axvg,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.5652173913
Yk37VAp452K7FwHWd1rrQw,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.8
wC1CPV5bf--bDLtlhNSPLg,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.18518518519
JgDkCER12uiv4lbpmkZ9VA,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.56164383562
6kmu0mYbdpMIOZ6Y0eVsxg,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.09090909091
lPaYMDmJbAnv_3pmZH_inw,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.58461538462
l53FUDHRHLg7BQ89KgAtxQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.16666666667
fev0iI-XDrteD4SYRKjiUw,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.95348837209
f1-pIw_p0ifzu03TXjPRiw,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.77777777778
3Zi1udoY2iT9s8Q3X6tgZQ,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.71428571429
thdVzCfKx-DV0zYWqId3pw,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.10638297872
4E_nPWw89FLFHdNsEgMH-g,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,4.18918918919
sALB8-F04S9VcZMF_GkGUA,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,3.84375
hcctCQy3bdZMezrUKkZLtA,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,3.78260869565
vsXP832M0kOxKpfduD7dWw,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.66666666667
100Df1wcVrl9rJgB7EG6xw,Zx8_4zKdDBSO3qGrkukBIA,2,3.72727272727,3.4347826087
MUHoBFzwRoXpCpgYSN8KRA,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.5652173913
6ts41fCsDKHbFZaKOMNmVQ,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.70588235294
xFG4Ca2HHmbxDTkMlmHnjQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,3.88235294118
Bmzq_nkjYqp8aWn12RJdhA,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.71428571429
W_QXYA7A0IhMrvbckz7eVg,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.7380952381
joIzw_aUiNvBTuGoytrH7g,Zx8_4zKdDBSO3qGrkukBIA,2,3.72727272727,2.85185185185
usQTOj7LQ9v0Fl98gRa3Iw,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.70588235294
V0y4fqp-4pSRfsz0FmsjPA,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,4.22222222222
_uL7OiQSfNsCd60DrAf7qQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.0
Sa64rQmghfE9i17_dRIDyw,Zx8_4zKdDBSO3qGrkukBIA,1,3.72727272727,4.09090909091
jopndPrv-H5KW2CfScnw9A,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.92105263158
FktbKOzznpoKTNXMVtc8EA,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,3.75
oy6fdscGSXY2gzRqF9pZxg,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,4.23529411765
Iycf9KNRhxvR187Qu2zZHg,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,4.2972972973
GrSixRnGIxNUJ1Cn5DNX9A,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.80357142857
g6rlp5No6GjEDXkrjvg1kQ,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,3.5
uNbB1uR4EBhmygUc3IfPAw,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.73684210526
YLE6GoJ61fb0QBF7JTkaJg,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.68421052632
rjlb-7-JcmM6fR64ZpyTug,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.32258064516
4_YfcfHkCem1onJFkItxjA,Zx8_4zKdDBSO3qGrkukBIA,4,3.72727272727,3.80952380952
n_lAaNGeWgspbbCJc0DqRg,Zx8_4zKdDBSO3qGrkukBIA,1,3.72727272727,3.16666666667
s7Tm9oYWqRlBm5ex2OQ1nw,Zx8_4zKdDBSO3qGrkukBIA,1,3.72727272727,3.26666666667
WWxCMDn8rVHIrIFoKRcRDg,Zx8_4zKdDBSO3qGrkukBIA,5,3.72727272727,4.27272727273
yy3jXczrKljJGzjo24HWfw,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.6
4dnDsoHuxUtzhaumxbpR5w,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.39285714286
g84VjttN28PWiv_WtdhnSQ,Zx8_4zKdDBSO3qGrkukBIA,3,3.72727272727,3.60869565217
rLtl8ZkDX5vH5nAx9C3q5Q,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.70967741935
qABKRj1ggJmtvrL9FMFtuA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.96
JgDkCER12uiv4lbpmkZ9VA,bc-lE-wGVAsUrX-kJhtY-Q,2,3.7619047619,3.56164383562
4ozupHULqGyO42s3zNUzOQ,bc-lE-wGVAsUrX-kJhtY-Q,5,3.7619047619,4.25974025974
lPaYMDmJbAnv_3pmZH_inw,bc-lE-wGVAsUrX-kJhtY-Q,2,3.7619047619,3.58461538462
0qIsBt4EzBDCKrIviV55Ew,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,4.0
UuwjD6MZf6Z6QlNphiXRjA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,4.03448275862
d0wJVf7Gv7v1B-HHYhxZtQ,bc-lE-wGVAsUrX-kJhtY-Q,2,3.7619047619,3.17857142857
thdVzCfKx-DV0zYWqId3pw,bc-lE-wGVAsUrX-kJhtY-Q,5,3.7619047619,4.10638297872
Kqvfep2mxS10S50FbVDi4Q,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.85714285714
90a6z--_CUrl84aCzZyPsg,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,4.24637681159
OQMOgqS1NFIyAW4i66iDYA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.76470588235
xFG4Ca2HHmbxDTkMlmHnjQ,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.88235294118
pEVf8GRshP9HUkSpizc9LA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,4.13953488372
3gIfcQq5KxAegwCPXc83cQ,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.61842105263
_PzSNcfrCjeBxSLXRoMmgQ,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,3.83333333333
qa05pUVNapADHZXpHMPMeA,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,4.0
gq_G5VCDziyEV2-bzGuqzw,bc-lE-wGVAsUrX-kJhtY-Q,3,3.7619047619,3.75
iwZ_7QuZ1tzT6pIZmOlDQg,bc-lE-wGVAsUrX-kJhtY-Q,4,3.7619047619,4.0
rjlb-7-JcmM6fR64ZpyTug,bc-lE-wGVAsUrX-kJhtY-Q,5,3.7619047619,4.32258064516
jqVeTSin5GeRm0ceSg-PBA,bc-lE-wGVAsUrX-kJhtY-Q,3,3.7619047619,3.82142857143
rLtl8ZkDX5vH5nAx9C3q5Q,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.70967741935
XqMkm-DD9VsdcKx2YVGhSA,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,3.96721311475
dQO0tQISZyb9L4d5ASnXyQ,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,3.84
6OWHDbEq23f24Vki_veHBA,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,3.85185185185
X5GbNXY_nNoa_vTZDD0aCA,e8FMAuTswDueAlLsNyLhcA,5,3.67741935484,4.20930232558
0bNXP9quoJEgyVZu9ipGgQ,e8FMAuTswDueAlLsNyLhcA,2,3.67741935484,3.24615384615
4ozupHULqGyO42s3zNUzOQ,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,4.25974025974
du6KeE54IFbPiXpU3LOd1g,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.88372093023
UuwjD6MZf6Z6QlNphiXRjA,e8FMAuTswDueAlLsNyLhcA,2,3.67741935484,4.03448275862
P2kVk4cIWyK4e4h14RhK-Q,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.94594594595
d0wJVf7Gv7v1B-HHYhxZtQ,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.17857142857
90a6z--_CUrl84aCzZyPsg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.24637681159
AdEy5KAIlMAy8xHyuMQCFg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.18181818182
NLDDaat42UQXQCOpU4e2TA,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,3.94444444444
Zwtx7FLZcK5F2P0-Tz8mHg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.71875
OQMOgqS1NFIyAW4i66iDYA,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.76470588235
M6oU3OBf_E6gqlfkLGlStQ,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,3.81395348837
fczQCSmaWF78toLEmb0Zsw,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,4.02409638554
pEVf8GRshP9HUkSpizc9LA,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.13953488372
zCC6huLkNBEr3JUgQyxJbg,e8FMAuTswDueAlLsNyLhcA,3,3.67741935484,4.0
7zDqr2I0-xpw9HF5Ha54cA,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.63265306122
wHg1YkCzdZq9WBJOTRgxHQ,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.74418604651
4UUIpbOTPmu43wuC2aSGkg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.57142857143
BjwXX-sChcjx2E55B_7rXg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.6
oy6fdscGSXY2gzRqF9pZxg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.23529411765
3Jw-rYwJEz6jSqPgVVmmhA,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.10810810811
ST8Yzlk2MqKlcaLqL2djBg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.26829268293
3eit3w0zDbb-z57c9P60vg,e8FMAuTswDueAlLsNyLhcA,5,3.67741935484,4.66666666667
n_lAaNGeWgspbbCJc0DqRg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,3.16666666667
9SZBVZ-mxebOVa1BlWFtWw,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.0
b4C9E7vTJrOdkJQA86xYSg,e8FMAuTswDueAlLsNyLhcA,4,3.67741935484,4.22857142857
rLtl8ZkDX5vH5nAx9C3q5Q,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.70967741935
iwUN95LIaEr75TZE_JC6bg,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.46153846154
XqMkm-DD9VsdcKx2YVGhSA,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.96721311475
0bNXP9quoJEgyVZu9ipGgQ,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.24615384615
4ozupHULqGyO42s3zNUzOQ,8t80-omyflkywRfu9LPh6g,5,4.29411764706,4.25974025974
nWouNfZD3Pw08RYizxkqcA,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.6875
n9Zg0jlOGtxfIrvoPm6Hhw,8t80-omyflkywRfu9LPh6g,5,4.29411764706,4.09523809524
du6KeE54IFbPiXpU3LOd1g,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.88372093023
P2kVk4cIWyK4e4h14RhK-Q,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.94594594595
Cp-PV8rsypbO-xBrQ6KmQg,8t80-omyflkywRfu9LPh6g,3,4.29411764706,3.47368421053
thdVzCfKx-DV0zYWqId3pw,8t80-omyflkywRfu9LPh6g,4,4.29411764706,4.10638297872
4E_nPWw89FLFHdNsEgMH-g,8t80-omyflkywRfu9LPh6g,4,4.29411764706,4.18918918919
Kqvfep2mxS10S50FbVDi4Q,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.85714285714
sALB8-F04S9VcZMF_GkGUA,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.84375
90a6z--_CUrl84aCzZyPsg,8t80-omyflkywRfu9LPh6g,4,4.29411764706,4.24637681159
fczQCSmaWF78toLEmb0Zsw,8t80-omyflkywRfu9LPh6g,4,4.29411764706,4.02409638554
q9XgOylNsSbqZqF_SO3-OQ,8t80-omyflkywRfu9LPh6g,3,4.29411764706,3.77966101695
9FbgqZ5u9WTLAs28nNafIQ,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.52173913043
X_kPh3nt0AJPNPHye2rTlA,8t80-omyflkywRfu9LPh6g,5,4.29411764706,4.62857142857
d66FhQQZzFDKxklh6t63RA,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.42307692308
gq_G5VCDziyEV2-bzGuqzw,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.75
_uL7OiQSfNsCd60DrAf7qQ,8t80-omyflkywRfu9LPh6g,4,4.29411764706,4.0
jopndPrv-H5KW2CfScnw9A,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.92105263158
wfvmwhhadHfpM9UoTV0OMA,8t80-omyflkywRfu9LPh6g,3,4.29411764706,3.76923076923
ZZ43etAB2n_T53YBYtf8Dw,8t80-omyflkywRfu9LPh6g,2,4.29411764706,3.11764705882
ST8Yzlk2MqKlcaLqL2djBg,8t80-omyflkywRfu9LPh6g,5,4.29411764706,4.26829268293
Sjp6EYsqzdlTvymER6wBfg,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.76923076923
3eit3w0zDbb-z57c9P60vg,8t80-omyflkywRfu9LPh6g,5,4.29411764706,4.66666666667
jqVeTSin5GeRm0ceSg-PBA,8t80-omyflkywRfu9LPh6g,3,4.29411764706,3.82142857143
ROr4DQ-gxlfUKmiDC-qSEQ,8t80-omyflkywRfu9LPh6g,4,4.29411764706,4.17391304348
Xm8HXE1JHqscXe5BKf0GFQ,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.78260869565
PoQOIZc2q5nud7uVz_jdjw,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.28571428571
LaEj3VpQh7bgpAZLzSRRrw,8t80-omyflkywRfu9LPh6g,4,4.29411764706,3.65517241379
g84VjttN28PWiv_WtdhnSQ,8t80-omyflkywRfu9LPh6g,5,4.29411764706,3.60869565217
rLtl8ZkDX5vH5nAx9C3q5Q,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,3.70967741935
iwUN95LIaEr75TZE_JC6bg,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.46153846154
nDBly08j5URmrHQ2JCbyiw,O-Xa9GCFWI65YiBD5Jw_hA,4,4.28,3.75
JgDkCER12uiv4lbpmkZ9VA,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.56164383562
4ozupHULqGyO42s3zNUzOQ,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.25974025974
nWouNfZD3Pw08RYizxkqcA,O-Xa9GCFWI65YiBD5Jw_hA,4,4.28,3.6875
du6KeE54IFbPiXpU3LOd1g,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,3.88372093023
_GVAV2LjUWEs9fGjslex_A,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,4.33333333333
Zwtx7FLZcK5F2P0-Tz8mHg,O-Xa9GCFWI65YiBD5Jw_hA,3,4.28,3.71875
iBO2m9xXivsIbvFnZHsNvg,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.8
fczQCSmaWF78toLEmb0Zsw,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.02409638554
d66FhQQZzFDKxklh6t63RA,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.42307692308
4IxLt4QvCsJEdaNvH9QApw,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.0
wNqwKWaRjClmcKsoJJRFow,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.17857142857
V0y4fqp-4pSRfsz0FmsjPA,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.22222222222
gq_G5VCDziyEV2-bzGuqzw,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.75
_uL7OiQSfNsCd60DrAf7qQ,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,4.0
e4TQFVfepzHf--hnBsjntg,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.67346938776
exefpuK6O1ctUUqTxq5XLg,O-Xa9GCFWI65YiBD5Jw_hA,5,4.28,3.69230769231
wfvmwhhadHfpM9UoTV0OMA,O-Xa9GCFWI65YiBD5Jw_hA,4,4.28,3.76923076923
